,FIPS,STNAME,CTYNAME,YEAR,POPULATION
7114,13155,Georgia,Irwin County,POPESTIMATE2011,9694.0
7115,13155,Georgia,Irwin County,POPESTIMATE2012,9614.0
7116,13155,Georgia,Irwin County,POPESTIMATE2013,9365.0
7117,13155,Georgia,Irwin County,POPESTIMATE2014,9092.0
7118,13155,Georgia,Irwin County,POPESTIMATE2015,9151.0
7119,13157,Georgia,Jackson County,CENSUS2010,60485.0
7120,13157,Georgia,Jackson County,ESTIMATESBASE2000,41612.0
7121,13157,Georgia,Jackson County,ESTIMATESBASE2010,60457.0
7122,13157,Georgia,Jackson County,POPESTIMATE2003,46230.0
7123,13157,Georgia,Jackson County,POPESTIMATE2004,48288.0
7124,13157,Georgia,Jackson County,POPESTIMATE2005,50607.0
7125,13157,Georgia,Jackson County,POPESTIMATE2006,54037.0
7126,13157,Georgia,Jackson County,POPESTIMATE2007,57521.0
7127,13157,Georgia,Jackson County,POPESTIMATE2008,59420.0
7128,13157,Georgia,Jackson County,POPESTIMATE2009,60052.0
7129,13157,Georgia,Jackson County,POPESTIMATE2011,60966.0
7130,13157,Georgia,Jackson County,POPESTIMATE2012,60840.0
7131,13157,Georgia,Jackson County,POPESTIMATE2013,61271.0
7132,13157,Georgia,Jackson County,POPESTIMATE2014,62103.0
7133,13157,Georgia,Jackson County,POPESTIMATE2015,63436.0
7134,13159,Georgia,Jasper County,CENSUS2010,13900.0
7135,13159,Georgia,Jasper County,ESTIMATESBASE2000,11441.0
7136,13159,Georgia,Jasper County,ESTIMATESBASE2010,13898.0
7137,13159,Georgia,Jasper County,POPESTIMATE2003,12417.0
7138,13159,Georgia,Jasper County,POPESTIMATE2004,12588.0
7139,13159,Georgia,Jasper County,POPESTIMATE2005,12985.0
7140,13159,Georgia,Jasper County,POPESTIMATE2006,13370.0
7141,13159,Georgia,Jasper County,POPESTIMATE2007,13569.0
7142,13159,Georgia,Jasper County,POPESTIMATE2008,13769.0
7143,13159,Georgia,Jasper County,POPESTIMATE2009,13842.0
7144,13159,Georgia,Jasper County,POPESTIMATE2011,13835.0
7145,13159,Georgia,Jasper County,POPESTIMATE2012,13644.0
7146,13159,Georgia,Jasper County,POPESTIMATE2013,13604.0
7147,13159,Georgia,Jasper County,POPESTIMATE2014,13538.0
7148,13159,Georgia,Jasper County,POPESTIMATE2015,13687.0
7149,13161,Georgia,Jeff Davis County,CENSUS2010,15068.0
7150,13161,Georgia,Jeff Davis County,ESTIMATESBASE2000,12673.0
7151,13161,Georgia,Jeff Davis County,ESTIMATESBASE2010,15080.0
7152,13161,Georgia,Jeff Davis County,POPESTIMATE2003,13234.0
7153,13161,Georgia,Jeff Davis County,POPESTIMATE2004,13433.0
7154,13161,Georgia,Jeff Davis County,POPESTIMATE2005,13729.0
7155,13161,Georgia,Jeff Davis County,POPESTIMATE2006,14028.0
7156,13161,Georgia,Jeff Davis County,POPESTIMATE2007,14204.0
7157,13161,Georgia,Jeff Davis County,POPESTIMATE2008,14577.0
7158,13161,Georgia,Jeff Davis County,POPESTIMATE2009,14892.0
7159,13161,Georgia,Jeff Davis County,POPESTIMATE2011,15164.0
7160,13161,Georgia,Jeff Davis County,POPESTIMATE2012,15198.0
7161,13161,Georgia,Jeff Davis County,POPESTIMATE2013,15050.0
7162,13161,Georgia,Jeff Davis County,POPESTIMATE2014,14937.0
7163,13161,Georgia,Jeff Davis County,POPESTIMATE2015,15019.0
7164,13163,Georgia,Jefferson County,CENSUS2010,16930.0
7165,13163,Georgia,Jefferson County,ESTIMATESBASE2000,17239.0
7166,13163,Georgia,Jefferson County,ESTIMATESBASE2010,16930.0
7167,13163,Georgia,Jefferson County,POPESTIMATE2003,17019.0
7168,13163,Georgia,Jefferson County,POPESTIMATE2004,16988.0
7169,13163,Georgia,Jefferson County,POPESTIMATE2005,16924.0
7170,13163,Georgia,Jefferson County,POPESTIMATE2006,16889.0
7171,13163,Georgia,Jefferson County,POPESTIMATE2007,16830.0
7172,13163,Georgia,Jefferson County,POPESTIMATE2008,16925.0
7173,13163,Georgia,Jefferson County,POPESTIMATE2009,17067.0
7174,13163,Georgia,Jefferson County,POPESTIMATE2011,16779.0
7175,13163,Georgia,Jefferson County,POPESTIMATE2012,16358.0
7176,13163,Georgia,Jefferson County,POPESTIMATE2013,16251.0
7177,13163,Georgia,Jefferson County,POPESTIMATE2014,16130.0
7178,13163,Georgia,Jefferson County,POPESTIMATE2015,15927.0
7179,13165,Georgia,Jenkins County,CENSUS2010,8340.0
7180,13165,Georgia,Jenkins County,ESTIMATESBASE2000,8571.0
7181,13165,Georgia,Jenkins County,ESTIMATESBASE2010,8336.0
7182,13165,Georgia,Jenkins County,POPESTIMATE2003,8518.0
7183,13165,Georgia,Jenkins County,POPESTIMATE2004,8490.0
7184,13165,Georgia,Jenkins County,POPESTIMATE2005,8510.0
7185,13165,Georgia,Jenkins County,POPESTIMATE2006,8533.0
7186,13165,Georgia,Jenkins County,POPESTIMATE2007,8442.0
7187,13165,Georgia,Jenkins County,POPESTIMATE2008,8340.0
7188,13165,Georgia,Jenkins County,POPESTIMATE2009,8339.0
7189,13165,Georgia,Jenkins County,POPESTIMATE2011,8127.0
7190,13165,Georgia,Jenkins County,POPESTIMATE2012,9117.0
7191,13165,Georgia,Jenkins County,POPESTIMATE2013,9200.0
7192,13165,Georgia,Jenkins County,POPESTIMATE2014,9043.0
7193,13165,Georgia,Jenkins County,POPESTIMATE2015,8875.0
7194,13167,Georgia,Johnson County,CENSUS2010,9980.0
7195,13167,Georgia,Johnson County,ESTIMATESBASE2000,8526.0
7196,13167,Georgia,Johnson County,ESTIMATESBASE2010,9972.0
7197,13167,Georgia,Johnson County,POPESTIMATE2003,9456.0
7198,13167,Georgia,Johnson County,POPESTIMATE2004,9613.0
7199,13167,Georgia,Johnson County,POPESTIMATE2005,9516.0
7200,13167,Georgia,Johnson County,POPESTIMATE2006,9638.0
7201,13167,Georgia,Johnson County,POPESTIMATE2007,10107.0
7202,13167,Georgia,Johnson County,POPESTIMATE2008,10127.0
7203,13167,Georgia,Johnson County,POPESTIMATE2009,9990.0
7204,13167,Georgia,Johnson County,POPESTIMATE2011,9998.0
7205,13167,Georgia,Johnson County,POPESTIMATE2012,10004.0
7206,13167,Georgia,Johnson County,POPESTIMATE2013,9900.0
7207,13167,Georgia,Johnson County,POPESTIMATE2014,9807.0
7208,13167,Georgia,Johnson County,POPESTIMATE2015,9709.0
7209,13169,Georgia,Jones County,CENSUS2010,28669.0
7210,13169,Georgia,Jones County,ESTIMATESBASE2000,23691.0
7211,13169,Georgia,Jones County,ESTIMATESBASE2010,28667.0
7212,13169,Georgia,Jones County,POPESTIMATE2003,25738.0
7213,13169,Georgia,Jones County,POPESTIMATE2004,26537.0
7214,13169,Georgia,Jones County,POPESTIMATE2005,27189.0
7215,13169,Georgia,Jones County,POPESTIMATE2006,27563.0
7216,13169,Georgia,Jones County,POPESTIMATE2007,28000.0
7217,13169,Georgia,Jones County,POPESTIMATE2008,28552.0
7218,13169,Georgia,Jones County,POPESTIMATE2009,28710.0
7219,13169,Georgia,Jones County,POPESTIMATE2011,28733.0
7220,13169,Georgia,Jones County,POPESTIMATE2012,28619.0
7221,13169,Georgia,Jones County,POPESTIMATE2013,28572.0
7222,13169,Georgia,Jones County,POPESTIMATE2014,28650.0
7223,13169,Georgia,Jones County,POPESTIMATE2015,28446.0
7224,13171,Georgia,Lamar County,CENSUS2010,18317.0
7225,13171,Georgia,Lamar County,ESTIMATESBASE2000,15956.0
7226,13171,Georgia,Lamar County,ESTIMATESBASE2010,18310.0
7227,13171,Georgia,Lamar County,POPESTIMATE2003,16470.0
7228,13171,Georgia,Lamar County,POPESTIMATE2004,16567.0
7229,13171,Georgia,Lamar County,POPESTIMATE2005,16961.0
7230,13171,Georgia,Lamar County,POPESTIMATE2006,17115.0
7231,13171,Georgia,Lamar County,POPESTIMATE2007,17476.0
7232,13171,Georgia,Lamar County,POPESTIMATE2008,18025.0
7233,13171,Georgia,Lamar County,POPESTIMATE2009,18233.0
7234,13171,Georgia,Lamar County,POPESTIMATE2011,18158.0
7235,13171,Georgia,Lamar County,POPESTIMATE2012,18028.0
7236,13171,Georgia,Lamar County,POPESTIMATE2013,17924.0
7237,13171,Georgia,Lamar County,POPESTIMATE2014,18187.0
7238,13171,Georgia,Lamar County,POPESTIMATE2015,18240.0
7239,13173,Georgia,Lanier County,CENSUS2010,10078.0
7240,13173,Georgia,Lanier County,ESTIMATESBASE2000,7246.0
7241,13173,Georgia,Lanier County,ESTIMATESBASE2010,10070.0
7242,13173,Georgia,Lanier County,POPESTIMATE2003,7748.0
7243,13173,Georgia,Lanier County,POPESTIMATE2004,7824.0
7244,13173,Georgia,Lanier County,POPESTIMATE2005,8068.0
7245,13173,Georgia,Lanier County,POPESTIMATE2006,8509.0
7246,13173,Georgia,Lanier County,POPESTIMATE2007,9013.0
7247,13173,Georgia,Lanier County,POPESTIMATE2008,9560.0
7248,13173,Georgia,Lanier County,POPESTIMATE2009,9810.0
7249,13173,Georgia,Lanier County,POPESTIMATE2011,10474.0
7250,13173,Georgia,Lanier County,POPESTIMATE2012,10461.0
7251,13173,Georgia,Lanier County,POPESTIMATE2013,10408.0
7252,13173,Georgia,Lanier County,POPESTIMATE2014,10365.0
7253,13173,Georgia,Lanier County,POPESTIMATE2015,10266.0
7254,13175,Georgia,Laurens County,CENSUS2010,48434.0
7255,13175,Georgia,Laurens County,ESTIMATESBASE2000,44861.0
7256,13175,Georgia,Laurens County,ESTIMATESBASE2010,48445.0
7257,13175,Georgia,Laurens County,POPESTIMATE2003,46277.0
7258,13175,Georgia,Laurens County,POPESTIMATE2004,46329.0
7259,13175,Georgia,Laurens County,POPESTIMATE2005,46751.0
7260,13175,Georgia,Laurens County,POPESTIMATE2006,47287.0
7261,13175,Georgia,Laurens County,POPESTIMATE2007,47649.0
7262,13175,Georgia,Laurens County,POPESTIMATE2008,48192.0
7263,13175,Georgia,Laurens County,POPESTIMATE2009,48601.0
7264,13175,Georgia,Laurens County,POPESTIMATE2011,47907.0
7265,13175,Georgia,Laurens County,POPESTIMATE2012,47862.0
7266,13175,Georgia,Laurens County,POPESTIMATE2013,47760.0
7267,13175,Georgia,Laurens County,POPESTIMATE2014,47599.0
7268,13175,Georgia,Laurens County,POPESTIMATE2015,47513.0
7269,13177,Georgia,Lee County,CENSUS2010,28298.0
7270,13177,Georgia,Lee County,ESTIMATESBASE2000,24766.0
7271,13177,Georgia,Lee County,ESTIMATESBASE2010,28298.0
7272,13177,Georgia,Lee County,POPESTIMATE2003,25260.0
7273,13177,Georgia,Lee County,POPESTIMATE2004,25965.0
7274,13177,Georgia,Lee County,POPESTIMATE2005,26505.0
7275,13177,Georgia,Lee County,POPESTIMATE2006,27365.0
7276,13177,Georgia,Lee County,POPESTIMATE2007,27792.0
7277,13177,Georgia,Lee County,POPESTIMATE2008,28111.0
7278,13177,Georgia,Lee County,POPESTIMATE2009,28326.0
7279,13177,Georgia,Lee County,POPESTIMATE2011,28578.0
7280,13177,Georgia,Lee County,POPESTIMATE2012,28709.0
7281,13177,Georgia,Lee County,POPESTIMATE2013,29043.0
7282,13177,Georgia,Lee County,POPESTIMATE2014,29132.0
7283,13177,Georgia,Lee County,POPESTIMATE2015,29191.0
7284,13179,Georgia,Liberty County,CENSUS2010,63453.0
7285,13179,Georgia,Liberty County,ESTIMATESBASE2000,61661.0
7286,13179,Georgia,Liberty County,ESTIMATESBASE2010,63588.0
7287,13179,Georgia,Liberty County,POPESTIMATE2003,60403.0
7288,13179,Georgia,Liberty County,POPESTIMATE2004,63254.0
7289,13179,Georgia,Liberty County,POPESTIMATE2005,64718.0
7290,13179,Georgia,Liberty County,POPESTIMATE2006,63047.0
7291,13179,Georgia,Liberty County,POPESTIMATE2007,63708.0
7292,13179,Georgia,Liberty County,POPESTIMATE2008,62635.0
7293,13179,Georgia,Liberty County,POPESTIMATE2009,67061.0
7294,13179,Georgia,Liberty County,POPESTIMATE2011,65170.0
7295,13179,Georgia,Liberty County,POPESTIMATE2012,64415.0
7296,13179,Georgia,Liberty County,POPESTIMATE2013,62350.0
7297,13179,Georgia,Liberty County,POPESTIMATE2014,64107.0
7298,13179,Georgia,Liberty County,POPESTIMATE2015,61640.0
7299,13181,Georgia,Lincoln County,CENSUS2010,7996.0
7300,13181,Georgia,Lincoln County,ESTIMATESBASE2000,8330.0
7301,13181,Georgia,Lincoln County,ESTIMATESBASE2010,7996.0
7302,13181,Georgia,Lincoln County,POPESTIMATE2003,8357.0
7303,13181,Georgia,Lincoln County,POPESTIMATE2004,8284.0
7304,13181,Georgia,Lincoln County,POPESTIMATE2005,8274.0
7305,13181,Georgia,Lincoln County,POPESTIMATE2006,8198.0
7306,13181,Georgia,Lincoln County,POPESTIMATE2007,8161.0
7307,13181,Georgia,Lincoln County,POPESTIMATE2008,8156.0
7308,13181,Georgia,Lincoln County,POPESTIMATE2009,8073.0
7309,13181,Georgia,Lincoln County,POPESTIMATE2011,7871.0
7310,13181,Georgia,Lincoln County,POPESTIMATE2012,7762.0
7311,13181,Georgia,Lincoln County,POPESTIMATE2013,7733.0
7312,13181,Georgia,Lincoln County,POPESTIMATE2014,7644.0
7313,13181,Georgia,Lincoln County,POPESTIMATE2015,7719.0
7314,13183,Georgia,Long County,CENSUS2010,14464.0
7315,13183,Georgia,Long County,ESTIMATESBASE2000,10273.0
7316,13183,Georgia,Long County,ESTIMATESBASE2010,14331.0
7317,13183,Georgia,Long County,POPESTIMATE2003,10849.0
7318,13183,Georgia,Long County,POPESTIMATE2004,11355.0
7319,13183,Georgia,Long County,POPESTIMATE2005,11677.0
7320,13183,Georgia,Long County,POPESTIMATE2006,12152.0
7321,13183,Georgia,Long County,POPESTIMATE2007,12381.0
7322,13183,Georgia,Long County,POPESTIMATE2008,12744.0
7323,13183,Georgia,Long County,POPESTIMATE2009,13787.0
7324,13183,Georgia,Long County,POPESTIMATE2011,15073.0
7325,13183,Georgia,Long County,POPESTIMATE2012,15978.0
7326,13183,Georgia,Long County,POPESTIMATE2013,16469.0
7327,13183,Georgia,Long County,POPESTIMATE2014,17014.0
7328,13183,Georgia,Long County,POPESTIMATE2015,17646.0
7329,13185,Georgia,Lowndes County,CENSUS2010,109233.0
7330,13185,Georgia,Lowndes County,ESTIMATESBASE2000,92121.0
7331,13185,Georgia,Lowndes County,ESTIMATESBASE2010,109248.0
7332,13185,Georgia,Lowndes County,POPESTIMATE2003,94207.0
7333,13185,Georgia,Lowndes County,POPESTIMATE2004,96510.0
7334,13185,Georgia,Lowndes County,POPESTIMATE2005,98273.0
7335,13185,Georgia,Lowndes County,POPESTIMATE2006,100592.0
7336,13185,Georgia,Lowndes County,POPESTIMATE2007,101752.0
7337,13185,Georgia,Lowndes County,POPESTIMATE2008,104918.0
7338,13185,Georgia,Lowndes County,POPESTIMATE2009,107583.0
7339,13185,Georgia,Lowndes County,POPESTIMATE2011,111468.0
7340,13185,Georgia,Lowndes County,POPESTIMATE2012,114069.0
7341,13185,Georgia,Lowndes County,POPESTIMATE2013,112886.0
7342,13185,Georgia,Lowndes County,POPESTIMATE2014,113510.0
7343,13185,Georgia,Lowndes County,POPESTIMATE2015,113346.0
7344,13187,Georgia,Lumpkin County,CENSUS2010,29966.0
7345,13187,Georgia,Lumpkin County,ESTIMATESBASE2000,21041.0
7346,13187,Georgia,Lumpkin County,ESTIMATESBASE2010,29955.0
7347,13187,Georgia,Lumpkin County,POPESTIMATE2003,24162.0
7348,13187,Georgia,Lumpkin County,POPESTIMATE2004,24916.0
7349,13187,Georgia,Lumpkin County,POPESTIMATE2005,25884.0
7350,13187,Georgia,Lumpkin County,POPESTIMATE2006,27300.0
7351,13187,Georgia,Lumpkin County,POPESTIMATE2007,28228.0
7352,13187,Georgia,Lumpkin County,POPESTIMATE2008,29128.0
7353,13187,Georgia,Lumpkin County,POPESTIMATE2009,29723.0
7354,13187,Georgia,Lumpkin County,POPESTIMATE2011,30486.0
7355,13187,Georgia,Lumpkin County,POPESTIMATE2012,30710.0
7356,13187,Georgia,Lumpkin County,POPESTIMATE2013,30894.0
7357,13187,Georgia,Lumpkin County,POPESTIMATE2014,31147.0
7358,13187,Georgia,Lumpkin County,POPESTIMATE2015,31324.0
7359,13189,Georgia,McDuffie County,CENSUS2010,21875.0
7360,13189,Georgia,McDuffie County,ESTIMATESBASE2000,21263.0
7361,13189,Georgia,McDuffie County,ESTIMATESBASE2010,21867.0
7362,13189,Georgia,McDuffie County,POPESTIMATE2003,21155.0
7363,13189,Georgia,McDuffie County,POPESTIMATE2004,21256.0
7364,13189,Georgia,McDuffie County,POPESTIMATE2005,21419.0
7365,13189,Georgia,McDuffie County,POPESTIMATE2006,21564.0
7366,13189,Georgia,McDuffie County,POPESTIMATE2007,21527.0
7367,13189,Georgia,McDuffie County,POPESTIMATE2008,21790.0
7368,13189,Georgia,McDuffie County,POPESTIMATE2009,21836.0
7369,13189,Georgia,McDuffie County,POPESTIMATE2011,21612.0
7370,13189,Georgia,McDuffie County,POPESTIMATE2012,21628.0
7371,13189,Georgia,McDuffie County,POPESTIMATE2013,21501.0
7372,13189,Georgia,McDuffie County,POPESTIMATE2014,21525.0
7373,13189,Georgia,McDuffie County,POPESTIMATE2015,21468.0
7374,13191,Georgia,McIntosh County,CENSUS2010,14333.0
7375,13191,Georgia,McIntosh County,ESTIMATESBASE2000,10839.0
7376,13191,Georgia,McIntosh County,ESTIMATESBASE2010,14332.0
7377,13191,Georgia,McIntosh County,POPESTIMATE2003,11878.0
7378,13191,Georgia,McIntosh County,POPESTIMATE2004,12182.0
7379,13191,Georgia,McIntosh County,POPESTIMATE2005,12408.0
7380,13191,Georgia,McIntosh County,POPESTIMATE2006,12950.0
7381,13191,Georgia,McIntosh County,POPESTIMATE2007,13623.0
7382,13191,Georgia,McIntosh County,POPESTIMATE2008,13973.0
7383,13191,Georgia,McIntosh County,POPESTIMATE2009,14268.0
7384,13191,Georgia,McIntosh County,POPESTIMATE2011,14223.0
7385,13191,Georgia,McIntosh County,POPESTIMATE2012,13882.0
7386,13191,Georgia,McIntosh County,POPESTIMATE2013,14027.0
7387,13191,Georgia,McIntosh County,POPESTIMATE2014,14065.0
7388,13191,Georgia,McIntosh County,POPESTIMATE2015,14033.0
7389,13193,Georgia,Macon County,CENSUS2010,14740.0
7390,13193,Georgia,Macon County,ESTIMATESBASE2000,14041.0
7391,13193,Georgia,Macon County,ESTIMATESBASE2010,14743.0
7392,13193,Georgia,Macon County,POPESTIMATE2003,14294.0
7393,13193,Georgia,Macon County,POPESTIMATE2004,14304.0
7394,13193,Georgia,Macon County,POPESTIMATE2005,14241.0
7395,13193,Georgia,Macon County,POPESTIMATE2006,14364.0
7396,13193,Georgia,Macon County,POPESTIMATE2007,14402.0
7397,13193,Georgia,Macon County,POPESTIMATE2008,14496.0
7398,13193,Georgia,Macon County,POPESTIMATE2009,14842.0
7399,13193,Georgia,Macon County,POPESTIMATE2011,14455.0
7400,13193,Georgia,Macon County,POPESTIMATE2012,14298.0
7401,13193,Georgia,Macon County,POPESTIMATE2013,13976.0
7402,13193,Georgia,Macon County,POPESTIMATE2014,13822.0
7403,13193,Georgia,Macon County,POPESTIMATE2015,13695.0
7404,13195,Georgia,Madison County,CENSUS2010,28120.0
7405,13195,Georgia,Madison County,ESTIMATESBASE2000,25705.0
7406,13195,Georgia,Madison County,ESTIMATESBASE2010,28160.0
7407,13195,Georgia,Madison County,POPESTIMATE2003,26857.0
7408,13195,Georgia,Madison County,POPESTIMATE2004,26859.0
7409,13195,Georgia,Madison County,POPESTIMATE2005,27123.0
7410,13195,Georgia,Madison County,POPESTIMATE2006,27347.0
7411,13195,Georgia,Madison County,POPESTIMATE2007,27649.0
7412,13195,Georgia,Madison County,POPESTIMATE2008,27820.0
7413,13195,Georgia,Madison County,POPESTIMATE2009,28008.0
7414,13195,Georgia,Madison County,POPESTIMATE2011,28162.0
7415,13195,Georgia,Madison County,POPESTIMATE2012,28063.0
7416,13195,Georgia,Madison County,POPESTIMATE2013,28194.0
7417,13195,Georgia,Madison County,POPESTIMATE2014,28355.0
7418,13195,Georgia,Madison County,POPESTIMATE2015,28397.0
7419,13197,Georgia,Marion County,CENSUS2010,8742.0
7420,13197,Georgia,Marion County,ESTIMATESBASE2000,7133.0
7421,13197,Georgia,Marion County,ESTIMATESBASE2010,8738.0
7422,13197,Georgia,Marion County,POPESTIMATE2003,7521.0
7423,13197,Georgia,Marion County,POPESTIMATE2004,7637.0
7424,13197,Georgia,Marion County,POPESTIMATE2005,7818.0
7425,13197,Georgia,Marion County,POPESTIMATE2006,8089.0
7426,13197,Georgia,Marion County,POPESTIMATE2007,8255.0
7427,13197,Georgia,Marion County,POPESTIMATE2008,8357.0
7428,13197,Georgia,Marion County,POPESTIMATE2009,8561.0
7429,13197,Georgia,Marion County,POPESTIMATE2011,8701.0
7430,13197,Georgia,Marion County,POPESTIMATE2012,8672.0
7431,13197,Georgia,Marion County,POPESTIMATE2013,8580.0
7432,13197,Georgia,Marion County,POPESTIMATE2014,8633.0
7433,13197,Georgia,Marion County,POPESTIMATE2015,8556.0
7434,13199,Georgia,Meriwether County,CENSUS2010,21992.0
7435,13199,Georgia,Meriwether County,ESTIMATESBASE2000,22546.0
7436,13199,Georgia,Meriwether County,ESTIMATESBASE2010,21983.0
7437,13199,Georgia,Meriwether County,POPESTIMATE2003,22615.0
7438,13199,Georgia,Meriwether County,POPESTIMATE2004,22563.0
7439,13199,Georgia,Meriwether County,POPESTIMATE2005,22587.0
7440,13199,Georgia,Meriwether County,POPESTIMATE2006,22694.0
7441,13199,Georgia,Meriwether County,POPESTIMATE2007,22506.0
7442,13199,Georgia,Meriwether County,POPESTIMATE2008,22632.0
7443,13199,Georgia,Meriwether County,POPESTIMATE2009,22446.0
7444,13199,Georgia,Meriwether County,POPESTIMATE2011,21600.0
7445,13199,Georgia,Meriwether County,POPESTIMATE2012,21339.0
7446,13199,Georgia,Meriwether County,POPESTIMATE2013,21223.0
7447,13199,Georgia,Meriwether County,POPESTIMATE2014,21213.0
7448,13199,Georgia,Meriwether County,POPESTIMATE2015,21177.0
7449,13201,Georgia,Miller County,CENSUS2010,6125.0
7450,13201,Georgia,Miller County,ESTIMATESBASE2000,6368.0
7451,13201,Georgia,Miller County,ESTIMATESBASE2010,6125.0
7452,13201,Georgia,Miller County,POPESTIMATE2003,6206.0
7453,13201,Georgia,Miller County,POPESTIMATE2004,6135.0
7454,13201,Georgia,Miller County,POPESTIMATE2005,6096.0
7455,13201,Georgia,Miller County,POPESTIMATE2006,6104.0
7456,13201,Georgia,Miller County,POPESTIMATE2007,6124.0
7457,13201,Georgia,Miller County,POPESTIMATE2008,6158.0
7458,13201,Georgia,Miller County,POPESTIMATE2009,6131.0
7459,13201,Georgia,Miller County,POPESTIMATE2011,6071.0
7460,13201,Georgia,Miller County,POPESTIMATE2012,6004.0
