,STATE,COUNTY,YEAR,MME_Str
611,SC,LEE,2010,4108.354057725015
612,SC,LEE,2011,4089.197505900022
613,SC,LEE,2012,4513.549556812521
614,SC,LEXINGTON,2006,42782.2357820287
615,SC,LEXINGTON,2007,50201.22094294195
616,SC,LEXINGTON,2008,53800.18321917898
617,SC,LEXINGTON,2009,62507.82275659158
618,SC,LEXINGTON,2010,71635.67082840532
619,SC,LEXINGTON,2011,87297.88064749363
620,SC,LEXINGTON,2012,103146.22034021863
621,SC,MARION,2006,9408.903998362588
622,SC,MARION,2007,9964.987515000152
623,SC,MARION,2008,10709.613206000127
624,SC,MARION,2009,12469.811415000182
625,SC,MARION,2010,13003.73062500015
626,SC,MARION,2011,17111.504944537708
627,SC,MARION,2012,20638.69509408775
628,SC,MARLBORO,2006,7514.207664000034
629,SC,MARLBORO,2007,9656.042758000047
630,SC,MARLBORO,2008,10426.168831500047
631,SC,MARLBORO,2009,11245.80916586256
632,SC,MARLBORO,2010,12734.443190362528
633,SC,MARLBORO,2011,14338.32675386256
634,SC,MARLBORO,2012,14564.254630500038
635,SC,MCCORMICK,2006,596.8604699999997
636,SC,MCCORMICK,2007,589.0775399999998
637,SC,MCCORMICK,2008,647.5324049999992
638,SC,MCCORMICK,2009,776.0746124999994
639,SC,MCCORMICK,2010,954.8242500000017
640,SC,MCCORMICK,2011,1189.2686325000022
641,SC,MCCORMICK,2012,1364.6838075000023
642,SC,NEWBERRY,2006,4739.850777000022
643,SC,NEWBERRY,2007,6151.949466500041
644,SC,NEWBERRY,2008,7100.161433000074
645,SC,NEWBERRY,2009,8393.926683862583
646,SC,NEWBERRY,2010,9509.77803386261
647,SC,NEWBERRY,2011,10890.070218862576
648,SC,NEWBERRY,2012,11458.420173862596
649,SC,OCONEE,2006,37000.08193458824
650,SC,OCONEE,2007,40377.62091766295
651,SC,OCONEE,2008,43739.52714845033
652,SC,OCONEE,2009,50823.2021486253
653,SC,OCONEE,2010,58142.295050024964
654,SC,OCONEE,2011,58510.85986953737
655,SC,OCONEE,2012,60204.82278090008
656,SC,ORANGEBURG,2006,22353.442803225633
657,SC,ORANGEBURG,2007,24098.801496400785
658,SC,ORANGEBURG,2008,26707.121126175916
659,SC,ORANGEBURG,2009,28680.033007501013
660,SC,ORANGEBURG,2010,30787.60628636328
661,SC,ORANGEBURG,2011,30876.494966363258
662,SC,ORANGEBURG,2012,33246.58091726312
663,SC,PICKENS,2006,34773.88513331362
664,SC,PICKENS,2007,40924.32382685144
665,SC,PICKENS,2008,44509.816590101604
666,SC,PICKENS,2009,56189.717950201426
667,SC,PICKENS,2010,63833.60366107611
668,SC,PICKENS,2011,69852.29026518854
669,SC,PICKENS,2012,70694.60283090132
670,SC,RICHLAND,2006,43270.16457665367
671,SC,RICHLAND,2007,52035.753071542
672,SC,RICHLAND,2008,60292.186626080154
673,SC,RICHLAND,2009,66408.3903210803
674,SC,RICHLAND,2010,75351.2907429055
675,SC,RICHLAND,2011,88014.74190132014
676,SC,RICHLAND,2012,93646.13811717056
677,SC,SALUDA,2006,1208.9584680000014
678,SC,SALUDA,2007,1434.3200055000025
679,SC,SALUDA,2008,1571.300077999999
680,SC,SALUDA,2009,1806.8240550000012
681,SC,SALUDA,2010,1676.7518400000054
682,SC,SALUDA,2011,1935.4573575000065
683,SC,SALUDA,2012,2755.254135450015
684,SC,SPARTANBURG,2006,119718.4159847618
685,SC,SPARTANBURG,2007,121761.96720627618
686,SC,SPARTANBURG,2008,129662.94465160296
687,SC,SPARTANBURG,2009,145677.6211251888
688,SC,SPARTANBURG,2010,166763.04475475254
689,SC,SPARTANBURG,2011,180812.4313467929
690,SC,SPARTANBURG,2012,185512.70349294308
691,SC,SUMTER,2006,11583.25110017522
692,SC,SUMTER,2007,14691.711957087764
693,SC,SUMTER,2008,16369.887674000423
694,SC,SUMTER,2009,17944.262508862954
695,SC,SUMTER,2010,19639.197022500583
696,SC,SUMTER,2011,22424.57430750076
697,SC,SUMTER,2012,26060.17126522579
698,SC,UNION,2006,9284.76684600015
699,SC,UNION,2007,10503.297852500149
700,SC,UNION,2008,11860.31046158766
701,SC,UNION,2009,13193.126403862625
702,SC,UNION,2010,14638.34872136264
703,SC,UNION,2011,15319.083693862714
704,SC,UNION,2012,16326.811102500247
705,SC,WILLIAMSBURG,2006,5731.818802862543
706,SC,WILLIAMSBURG,2007,5909.8946935000595
707,SC,WILLIAMSBURG,2008,6356.472369000067
708,SC,WILLIAMSBURG,2009,7717.1593990876
709,SC,WILLIAMSBURG,2010,7855.760212500088
710,SC,WILLIAMSBURG,2011,9585.502920225139
711,SC,WILLIAMSBURG,2012,8618.199240000089
712,SC,YORK,2006,26753.481688364187
713,SC,YORK,2007,31440.219780864576
714,SC,YORK,2008,33288.98112608974
715,SC,YORK,2009,39441.012818177085
716,SC,YORK,2010,52095.17225021533
717,SC,YORK,2011,52965.03907159031
718,SC,YORK,2012,56444.171406115274
719,ND,ADAMS,2006,834.7503749999993
720,ND,ADAMS,2007,1116.7102349999984
721,ND,ADAMS,2008,1025.5404750000007
722,ND,ADAMS,2009,1194.1517249999988
723,ND,ADAMS,2010,1277.368799999999
724,ND,ADAMS,2011,1110.1256175
725,ND,ADAMS,2012,1150.9022699999998
726,ND,BARNES,2006,1792.0892895000015
727,ND,BARNES,2007,2306.140486500008
728,ND,BARNES,2008,2154.885748500012
729,ND,BARNES,2009,2164.18391250001
730,ND,BARNES,2010,2098.926892500012
731,ND,BARNES,2011,2610.332032500008
732,ND,BARNES,2012,2333.7576750000085
733,ND,BENSON,2006,48.22957500000002
734,ND,BENSON,2007,40.567949999999996
735,ND,BENSON,2008,54.26617499999999
736,ND,BENSON,2009,58.8594
737,ND,BENSON,2010,57.43743000000003
738,ND,BENSON,2011,63.74872500000005
739,ND,BENSON,2012,52.912425000000006
740,ND,BOTTINEAU,2006,348.28527599999984
741,ND,BOTTINEAU,2007,501.8281229999996
742,ND,BOTTINEAU,2008,629.572894499999
743,ND,BOTTINEAU,2009,560.0804624999992
744,ND,BOTTINEAU,2010,470.8784999999994
745,ND,BOTTINEAU,2011,592.482824999999
746,ND,BOTTINEAU,2012,692.774699999998
747,ND,BOWMAN,2006,259.9970820000001
748,ND,BOWMAN,2007,346.1692109999998
749,ND,BOWMAN,2008,220.46469900000005
750,ND,BOWMAN,2009,229.06612499999977
751,ND,BOWMAN,2010,197.81939999999972
752,ND,BOWMAN,2011,403.40328749999975
753,ND,BOWMAN,2012,586.7150999999998
754,ND,BURLEIGH,2006,16965.63629943792
755,ND,BURLEIGH,2007,19404.15958961283
756,ND,BURLEIGH,2008,20367.41259757532
757,ND,BURLEIGH,2009,20766.513352500235
758,ND,BURLEIGH,2010,20797.816845000216
759,ND,BURLEIGH,2011,23856.89456250009
760,ND,BURLEIGH,2012,24794.76844499998
761,ND,CASS,2006,15377.467808175606
762,ND,CASS,2007,19346.156534850765
763,ND,CASS,2008,20129.500663575804
764,ND,CASS,2009,20578.647447075706
765,ND,CASS,2010,20108.672843850723
766,ND,CASS,2011,23408.122807088148
767,ND,CASS,2012,26828.133991125316
768,ND,CAVALIER,2006,233.37888750000005
769,ND,CAVALIER,2007,303.7040249999994
770,ND,CAVALIER,2008,275.8012499999995
771,ND,CAVALIER,2009,262.1412827249998
772,ND,CAVALIER,2010,323.7826874999995
773,ND,CAVALIER,2011,327.8369624999993
774,ND,CAVALIER,2012,353.88787499999904
775,ND,DICKEY,2006,397.5206099999997
776,ND,DICKEY,2007,523.0693889999993
777,ND,DICKEY,2008,560.5994519999994
778,ND,DICKEY,2009,457.2671624999992
779,ND,DICKEY,2010,640.159409999998
780,ND,DICKEY,2011,913.8177750000006
781,ND,DICKEY,2012,1069.0886250000021
782,ND,DIVIDE,2006,154.55508299999997
783,ND,DIVIDE,2007,166.31704799999997
784,ND,DIVIDE,2008,222.0777599999999
785,ND,DIVIDE,2009,233.08691249999978
786,ND,DIVIDE,2010,241.8960749999997
787,ND,DIVIDE,2011,302.91442499999965
788,ND,DIVIDE,2012,423.4244999999993
789,ND,DUNN,2006,309.9616034999999
790,ND,DUNN,2007,235.1827049999999
791,ND,DUNN,2008,309.48936599999973
792,ND,DUNN,2009,298.8548999999997
793,ND,DUNN,2010,289.5903749999998
794,ND,DUNN,2011,335.8328999999997
795,ND,DUNN,2012,377.00174999999945
796,ND,EDDY,2006,97.64137200000013
797,ND,EDDY,2007,230.3655749999997
798,ND,EDDY,2008,209.81249999999966
799,ND,EDDY,2009,195.98054999999968
800,ND,EDDY,2010,285.1181624999993
801,ND,EDDY,2011,364.3402124999991
802,ND,EDDY,2012,490.90297499999855
803,ND,EMMONS,2006,545.9522369999992
804,ND,EMMONS,2007,776.4408330000001
805,ND,EMMONS,2008,733.269752999999
806,ND,EMMONS,2009,831.2343788625001
807,ND,EMMONS,2010,645.3456749999999
808,ND,EMMONS,2011,616.9003425000001
809,ND,EMMONS,2012,622.7196974999997
810,ND,FOSTER,2006,487.21996499999966
811,ND,FOSTER,2007,461.5643999999991
812,ND,FOSTER,2008,642.5299874999993
813,ND,FOSTER,2009,827.615437500001
814,ND,FOSTER,2010,1005.1883999999997
815,ND,FOSTER,2011,1119.2252249999974
816,ND,FOSTER,2012,1206.0124874999972
817,ND,GOLDEN VALLEY,2006,89.29728300000015
818,ND,GOLDEN VALLEY,2007,139.52890200000013
819,ND,GOLDEN VALLEY,2008,148.15098750000013
820,ND,GOLDEN VALLEY,2009,172.44611250000003
821,ND,GOLDEN VALLEY,2010,169.46047499999995
822,ND,GOLDEN VALLEY,2011,222.96221249999957
823,ND,GOLDEN VALLEY,2012,222.6260249999994
824,ND,GRAND FORKS,2006,9489.795321000212
825,ND,GRAND FORKS,2007,11010.128011500263
826,ND,GRAND FORKS,2008,13665.590442450377
827,ND,GRAND FORKS,2009,14211.65828295047
828,ND,GRAND FORKS,2010,14230.911776587896
829,ND,GRAND FORKS,2011,16039.651173862958
830,ND,GRAND FORKS,2012,16645.647442500398
831,ND,GRANT,2006,344.3692499999998
832,ND,GRANT,2007,323.0709374999998
833,ND,GRANT,2008,207.1508999999997
834,ND,GRANT,2009,354.97687499999984
835,ND,GRANT,2010,281.85412499999984
836,ND,GRANT,2011,376.35168749999946
837,ND,GRANT,2012,361.27511249999947
838,ND,GRIGGS,2006,151.92096600000008
839,ND,GRIGGS,2007,143.38789200000014
840,ND,GRIGGS,2008,155.53015800000009
841,ND,GRIGGS,2009,95.78617500000004
842,ND,GRIGGS,2010,190.04703749999987
843,ND,GRIGGS,2011,251.04142499999983
844,ND,GRIGGS,2012,223.6162125
845,ND,HETTINGER,2006,293.0932529999999
846,ND,HETTINGER,2007,476.2526189999998
847,ND,HETTINGER,2008,465.07573499999967
848,ND,HETTINGER,2009,708.3348750000001
849,ND,HETTINGER,2010,331.49167499999976
850,ND,HETTINGER,2011,252.6790124999997
851,ND,HETTINGER,2012,276.08606249999985
852,ND,KIDDER,2006,254.45043300000003
853,ND,KIDDER,2007,299.85824400000007
854,ND,KIDDER,2008,173.12733599999999
855,ND,KIDDER,2009,96.5682000000001
856,ND,KIDDER,2010,112.20420000000011
857,ND,KIDDER,2011,248.3111999999994
858,ND,KIDDER,2012,252.6612749999993
859,ND,LAMOURE,2006,110.18748600000015
860,ND,LAMOURE,2007,111.36404700000014
861,ND,LAMOURE,2008,155.15868600000007
862,ND,LAMOURE,2009,143.40397500000006
863,ND,LAMOURE,2010,151.0742025
864,ND,LAMOURE,2011,230.02057499999947
865,ND,LAMOURE,2012,279.5917499999996
866,ND,LOGAN,2006,137.819655
867,ND,LOGAN,2007,178.21401599999993
868,ND,LOGAN,2008,124.62067499999993
869,ND,LOGAN,2009,181.69454999999982
870,ND,LOGAN,2010,150.64874999999992
871,ND,LOGAN,2011,136.26491249999992
872,ND,LOGAN,2012,156.4814624999998
873,ND,MCHENRY,2006,173.92472999999995
874,ND,MCHENRY,2007,227.41799550000002
875,ND,MCHENRY,2008,167.77998386250005
876,ND,MCHENRY,2009,171.41849999999997
877,ND,MCHENRY,2010,134.57872500000002
878,ND,MCHENRY,2011,216.9164249999998
879,ND,MCHENRY,2012,239.17177499999963
880,ND,MCINTOSH,2006,520.9529429999993
881,ND,MCINTOSH,2007,622.6543140000007
882,ND,MCINTOSH,2008,590.6989380000007
883,ND,MCINTOSH,2009,544.4982749999996
884,ND,MCINTOSH,2010,546.8655149999992
885,ND,MCINTOSH,2011,593.2028099999997
886,ND,MCINTOSH,2012,547.3932299999994
887,ND,MCKENZIE,2006,326.3569289999996
888,ND,MCKENZIE,2007,308.2251374999998
889,ND,MCKENZIE,2008,277.6750874999998
890,ND,MCKENZIE,2009,333.7070999999995
891,ND,MCKENZIE,2010,422.19166499999926
892,ND,MCKENZIE,2011,743.7796725000003
893,ND,MCKENZIE,2012,1046.6286450000014
894,ND,MCLEAN,2006,548.6336339999995
895,ND,MCLEAN,2007,712.6311045000009
896,ND,MCLEAN,2008,881.6232270000002
897,ND,MCLEAN,2009,1003.7848125000011
898,ND,MCLEAN,2010,1039.4462999999992
899,ND,MCLEAN,2011,1252.3275224999977
900,ND,MCLEAN,2012,1419.5095349999992
901,ND,MERCER,2006,711.0086100000001
902,ND,MERCER,2007,823.4453115000017
903,ND,MERCER,2008,1065.128424000002
904,ND,MERCER,2009,1286.0634375000006
905,ND,MERCER,2010,1572.1261500000012
906,ND,MERCER,2011,2035.5766500000086
907,ND,MERCER,2012,2219.7206550000046
908,ND,MORTON,2006,4129.002133499995
909,ND,MORTON,2007,4568.154658500011
910,ND,MORTON,2008,4769.261413500027
911,ND,MORTON,2009,5124.2859413625365
912,ND,MORTON,2010,5242.091835000059
913,ND,MORTON,2011,5666.932263862575
914,ND,MORTON,2012,5863.043640000072
915,ND,MOUNTRAIL,2006,821.3441160000009
916,ND,MOUNTRAIL,2007,664.806744
917,ND,MOUNTRAIL,2008,497.1248759999991
918,ND,MOUNTRAIL,2009,424.42484999999914
919,ND,MOUNTRAIL,2010,432.1873049999994
920,ND,MOUNTRAIL,2011,697.6506525000004
921,ND,MOUNTRAIL,2012,864.7326750000011
922,ND,NELSON,2006,352.84207199999963
923,ND,NELSON,2007,184.18293599999998
924,ND,NELSON,2008,164.659608
925,ND,NELSON,2009,217.18859999999984
926,ND,NELSON,2010,157.8373874999999
927,ND,NELSON,2011,127.73580000000007
928,ND,NELSON,2012,139.17142499999994
929,ND,PEMBINA,2006,700.0998405000001
930,ND,PEMBINA,2007,740.5210214999998
931,ND,PEMBINA,2008,872.5109625000019
932,ND,PEMBINA,2009,754.9174650000006
933,ND,PEMBINA,2010,759.1644750000024
934,ND,PEMBINA,2011,1212.0402000000026
935,ND,PEMBINA,2012,1272.9958500000012
936,ND,PIERCE,2006,696.2462535
937,ND,PIERCE,2007,657.7167824999999
938,ND,PIERCE,2008,570.6965327250001
939,ND,PIERCE,2009,730.6245788625009
940,ND,PIERCE,2010,745.9319700000004
941,ND,PIERCE,2011,847.5780338624995
942,ND,PIERCE,2012,1593.641835224996
943,ND,RAMSEY,2006,4820.878893000018
944,ND,RAMSEY,2007,6033.80683800005
945,ND,RAMSEY,2008,5430.45459450004
946,ND,RAMSEY,2009,4946.055150000056
947,ND,RAMSEY,2010,5483.532390000078
948,ND,RAMSEY,2011,5764.464157500079
949,ND,RAMSEY,2012,5651.25240045006
950,ND,RANSOM,2006,527.1067604999993
951,ND,RANSOM,2007,488.82491099999953
952,ND,RANSOM,2008,506.82472949999925
953,ND,RANSOM,2009,541.9213049999992
954,ND,RANSOM,2010,553.9912874999992
955,ND,RANSOM,2011,702.1064174999997
956,ND,RANSOM,2012,719.7416775000006
957,ND,RENVILLE,2006,29.269610999999998
958,ND,RENVILLE,2007,62.29522500000005
959,ND,RENVILLE,2008,61.955775
960,ND,RENVILLE,2009,76.343775
961,ND,RENVILLE,2010,66.75117000000002
962,ND,RENVILLE,2011,118.56672000000005
963,ND,RENVILLE,2012,128.80560000000006
964,ND,RICHLAND,2006,1162.4494815000037
965,ND,RICHLAND,2007,1322.9640075000048
966,ND,RICHLAND,2008,1519.9268010000073
967,ND,RICHLAND,2009,1329.181755000004
968,ND,RICHLAND,2010,1190.5611302250034
969,ND,RICHLAND,2011,1499.764507500002
970,ND,RICHLAND,2012,1829.2578300000032
971,ND,ROLETTE,2006,1760.2097234999974
972,ND,ROLETTE,2007,1754.4818834999949
973,ND,ROLETTE,2008,1509.1258109999985
974,ND,ROLETTE,2009,1918.287712499996
975,ND,ROLETTE,2010,2221.036837500004
976,ND,ROLETTE,2011,2500.412040000005
977,ND,ROLETTE,2012,2850.7120575000176
978,ND,SARGENT,2006,262.06037699999945
979,ND,SARGENT,2007,306.81181049999975
980,ND,SARGENT,2008,335.32288049999954
981,ND,SARGENT,2009,343.25332499999956
982,ND,SARGENT,2010,473.1809249999987
983,ND,SARGENT,2011,529.5652124999996
984,ND,SARGENT,2012,429.911549999999
985,ND,STARK,2006,4691.393131500006
986,ND,STARK,2007,4997.71185000004
987,ND,STARK,2008,4773.944521500027
988,ND,STARK,2009,4962.91020386254
989,ND,STARK,2010,5425.642957500084
990,ND,STARK,2011,5791.433258400114
991,ND,STARK,2012,6129.061212000113
992,ND,STUTSMAN,2006,2548.3373684999924
993,ND,STUTSMAN,2007,3052.3065014999906
994,ND,STUTSMAN,2008,3001.566317999999
995,ND,STUTSMAN,2009,3778.050431362502
996,ND,STUTSMAN,2010,3818.410395000016
997,ND,STUTSMAN,2011,4917.498093862553
998,ND,STUTSMAN,2012,5910.641137725083
999,ND,TOWNER,2006,62.58851999999998
1000,ND,TOWNER,2007,82.704732
1001,ND,TOWNER,2008,95.92897200000002
1002,ND,TOWNER,2009,96.54029999999997
1003,ND,TOWNER,2010,194.8099889999999
1004,ND,TOWNER,2011,233.28292499999992
1005,ND,TOWNER,2012,307.3850250000001
1006,ND,TRAILL,2006,419.0132039999994
1007,ND,TRAILL,2007,547.0568009999993
1008,ND,TRAILL,2008,686.0849220000015
1009,ND,TRAILL,2009,845.3522250000005
1010,ND,TRAILL,2010,769.6030125000009
1011,ND,TRAILL,2011,818.9857875000025
1012,ND,TRAILL,2012,786.2459250000015
1013,ND,WALSH,2006,2046.9554039999982
1014,ND,WALSH,2007,2305.2363240000022
1015,ND,WALSH,2008,2292.6408510000047
1016,ND,WALSH,2009,2588.6621775000117
1017,ND,WALSH,2010,2460.465510000007
1018,ND,WALSH,2011,2844.3239250000133
1019,ND,WALSH,2012,3061.604010000015
1020,ND,WARD,2006,4842.440650725008
1021,ND,WARD,2007,5853.622738762585
1022,ND,WARD,2008,6314.818714312592
1023,ND,WARD,2009,6546.337317037612
1024,ND,WARD,2010,7711.424190450133
1025,ND,WARD,2011,9705.293745000163
1026,ND,WARD,2012,10588.824487725149
1027,ND,WELLS,2006,317.80435499999976
1028,ND,WELLS,2007,298.33707299999986
1029,ND,WELLS,2008,396.7801019999993
1030,ND,WELLS,2009,694.0330874999995
1031,ND,WELLS,2010,1024.641975
1032,ND,WELLS,2011,934.7910899999987
1033,ND,WELLS,2012,1148.8241624999998
1034,ND,WILLIAMS,2006,2346.2241795
1035,ND,WILLIAMS,2007,2716.3271864999992
1036,ND,WILLIAMS,2008,3442.0070069999956
1037,ND,WILLIAMS,2009,3286.3086375000057
1038,ND,WILLIAMS,2010,3730.9076100000207
1039,ND,WILLIAMS,2011,5269.480976362598
1040,ND,WILLIAMS,2012,6492.837330000106
1041,CO,ADAMS,2006,68317.53837325332
1042,CO,ADAMS,2007,78826.99453655448
1043,CO,ADAMS,2008,94424.88579365543
1044,CO,ADAMS,2009,110355.41476009373
1045,CO,ADAMS,2010,132304.86628249264
1046,CO,ADAMS,2011,157909.63098270664
1047,CO,ADAMS,2012,161238.2562945043
1048,CO,ALAMOSA,2006,8719.603034212547
1049,CO,ALAMOSA,2007,9797.73882541259
1050,CO,ALAMOSA,2008,11334.126569287617
1051,CO,ALAMOSA,2009,12497.932927950073
1052,CO,ALAMOSA,2010,12969.627243862586
1053,CO,ALAMOSA,2011,15352.656003862618
1054,CO,ALAMOSA,2012,19640.869992262742
1055,CO,ARAPAHOE,2006,98137.63003023193
1056,CO,ARAPAHOE,2007,115353.04097869607
1057,CO,ARAPAHOE,2008,132501.92483621952
1058,CO,ARAPAHOE,2009,148310.0641986458
1059,CO,ARAPAHOE,2010,158171.00679353016
1060,CO,ARAPAHOE,2011,179476.99566128163
1061,CO,ARAPAHOE,2012,185758.5141875284
1062,CO,ARCHULETA,2006,1220.1436255000035
1063,CO,ARCHULETA,2007,1334.7025258625017
1064,CO,ARCHULETA,2008,1365.198862500001
1065,CO,ARCHULETA,2009,1651.373595225003
1066,CO,ARCHULETA,2010,1754.7936827250041
1067,CO,ARCHULETA,2011,1833.741532725004
1068,CO,ARCHULETA,2012,2240.331975000003
1069,CO,BACA,2006,632.3328750000002
1070,CO,BACA,2007,789.7593000000003
1071,CO,BACA,2008,737.7027000000006
1072,CO,BACA,2009,718.7599875000012
1073,CO,BACA,2010,895.476412500002
1074,CO,BACA,2011,1089.9651375000021
1075,CO,BACA,2012,621.6920625000006
1076,CO,BENT,2006,734.5743375000009
1077,CO,BENT,2007,897.549975000002
1078,CO,BENT,2008,1017.068287500001
1079,CO,BENT,2009,1034.000700000002
1080,CO,BENT,2010,1340.4790127250044
1081,CO,BENT,2011,1820.7518002125069
1082,CO,BENT,2012,2169.8554500000087
1083,CO,BOULDER,2006,66507.12933912779
1084,CO,BOULDER,2007,78314.17937707822
1085,CO,BOULDER,2008,92915.60532480293
1086,CO,BOULDER,2009,101324.68596701579
1087,CO,BOULDER,2010,118077.24082946485
1088,CO,BOULDER,2011,123953.1957402022
1089,CO,BOULDER,2012,120980.60175993812
1090,CO,BROOMFIELD,2006,10435.296512862707
1091,CO,BROOMFIELD,2007,13576.23845450034
1092,CO,BROOMFIELD,2008,14928.396103500341
1093,CO,BROOMFIELD,2009,17694.66718293792
1094,CO,BROOMFIELD,2010,22853.33004157563
1095,CO,BROOMFIELD,2011,31757.599130213337
1096,CO,BROOMFIELD,2012,35953.53729521316
1097,CO,CHAFFEE,2006,6401.70787972502
1098,CO,CHAFFEE,2007,6499.759543837534
1099,CO,CHAFFEE,2008,7384.249550437575
1100,CO,CHAFFEE,2009,6578.619453862578
1101,CO,CHAFFEE,2010,7220.916056362613
1102,CO,CHAFFEE,2011,8507.843517262616
1103,CO,CHAFFEE,2012,9042.058815675166
1104,CO,CHEYENNE,2006,180.11318249999982
1105,CO,CHEYENNE,2007,205.24816499999994
1106,CO,CHEYENNE,2008,237.34604999999968
1107,CO,CHEYENNE,2009,293.94603749999976
1108,CO,CHEYENNE,2010,579.77205
1109,CO,CHEYENNE,2011,458.5797374999997
1110,CO,CHEYENNE,2012,358.2402149999997
1111,CO,CLEAR CREEK,2006,1399.8193725000003
1112,CO,CLEAR CREEK,2007,1978.692749999997
1113,CO,CLEAR CREEK,2008,2121.375937499999
1114,CO,CLEAR CREEK,2009,2732.514300000006
1115,CO,CLEAR CREEK,2010,3596.0295750000046
1116,CO,CLEAR CREEK,2011,3535.0311525000025
1117,CO,CLEAR CREEK,2012,1978.8057265875009
1118,CO,CONEJOS,2006,1989.075658500004
1119,CO,CONEJOS,2007,2044.6134900000047
1120,CO,CONEJOS,2008,1992.6692625000076
1121,CO,CONEJOS,2009,1922.7408750000086
1122,CO,CONEJOS,2010,2242.875112500008
1123,CO,CONEJOS,2011,2799.7838250000186
1124,CO,CONEJOS,2012,3784.381545000031
1125,CO,CROWLEY,2006,1468.5590625000025
1126,CO,CROWLEY,2007,1617.6435375000008
1127,CO,CROWLEY,2008,1386.7280250000024
1128,CO,CROWLEY,2009,1451.359278862502
1129,CO,CROWLEY,2010,1745.2791490875024
1130,CO,CROWLEY,2011,1527.0219375000027
1131,CO,CROWLEY,2012,1712.1816788625028
1132,CO,CUSTER,2006,2.7243000000000004
1133,CO,CUSTER,2007,3.027
1134,CO,CUSTER,2009,0.6054
1135,CO,CUSTER,2010,1.5135
1136,CO,CUSTER,2011,3.027
1137,CO,CUSTER,2012,3.3297000000000008
1138,CO,DELTA,2006,9609.696884362656
1139,CO,DELTA,2007,11952.752161725304
1140,CO,DELTA,2008,14316.606111562849
1141,CO,DELTA,2009,13743.908353837747
1142,CO,DELTA,2010,12785.137641787775
1143,CO,DELTA,2011,12851.92756200023
1144,CO,DELTA,2012,13181.766728062736
1145,CO,DENVER,2006,66211.91269070304
1146,CO,DENVER,2007,81013.31868602894
1147,CO,DENVER,2008,92224.92823249126
1148,CO,DENVER,2009,107623.70779725468
1149,CO,DENVER,2010,124435.42125064132
1150,CO,DENVER,2011,143145.74823296486
1151,CO,DENVER,2012,147776.329734414
1152,CO,DOUGLAS,2006,40508.04674130145
1153,CO,DOUGLAS,2007,47781.10160176463
1154,CO,DOUGLAS,2008,52718.079335126844
1155,CO,DOUGLAS,2009,58941.52567181409
1156,CO,DOUGLAS,2010,65110.16613817612
1157,CO,DOUGLAS,2011,68699.99721817597
1158,CO,DOUGLAS,2012,74538.9353349757
1159,CO,EAGLE,2006,7857.513228762715
1160,CO,EAGLE,2007,9524.435994300267
1161,CO,EAGLE,2008,10304.228886800298
1162,CO,EAGLE,2009,11433.816675900362
1163,CO,EAGLE,2010,12821.40339476302
1164,CO,EAGLE,2011,12597.01453447552
1165,CO,EAGLE,2012,13513.232796600467
1166,CO,EL PASO,2006,118715.22753244895
1167,CO,EL PASO,2007,139455.8157657757
1168,CO,EL PASO,2008,158121.77319616213
1169,CO,EL PASO,2009,168834.58631783907
1170,CO,EL PASO,2010,186433.93315032736
1171,CO,EL PASO,2011,210689.6893448769
1172,CO,EL PASO,2012,234048.03058002185
1173,CO,ELBERT,2006,1582.977148500004
1174,CO,ELBERT,2007,2193.572622262508
1175,CO,ELBERT,2008,2350.0979299875066
1176,CO,ELBERT,2009,2918.0088038625054
